# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
20 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 7 150000 1.38e-02 4.66e+00
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 7500 1.62e-02 4.09e+00
2 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 15000 1.61e-02 4.03e+00
3 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 22500 2.06e-02 4.31e+00
4 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 30000 1.38e-02 4.28e+00
5 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 37500 1.88e-02 4.55e+00
6 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 45000 1.61e-02 4.47e+00
7 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 52500 1.89e-02 4.58e+00
8 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 60000 1.76e-02 4.46e+00
9 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 67500 1.94e-02 4.50e+00
10 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 75000 2.54e-02 4.53e+00
11 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 82500 2.42e-02 4.54e+00
12 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 90000 1.66e-02 4.44e+00
13 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 97500 2.19e-02 4.39e+00
14 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 105000 1.69e-02 4.55e+00
15 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 112500 2.02e-02 4.47e+00
16 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 120000 1.92e-02 4.66e+00
17 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 127500 2.38e-02 4.59e+00
18 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 135000 2.21e-02 4.59e+00
19 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 142500 2.22e-02 4.64e+00
20 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 8 150000 2.01e-02 4.66e+00
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 7500 1.26e-02 4.01e+00
2 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 15000 1.29e-02 4.01e+00
3 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 22500 1.09e-02 4.11e+00
4 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 30000 1.30e-02 4.03e+00
5 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 37500 1.43e-02 4.19e+00
6 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 45000 1.30e-02 4.20e+00
7 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 52500 1.95e-02 4.24e+00
8 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 60000 1.85e-02 4.43e+00
9 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 67500 1.64e-02 4.30e+00
10 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 75000 1.95e-02 4.37e+00
11 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 82500 1.25e-02 4.49e+00
12 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 90000 1.35e-02 4.57e+00
13 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 97500 1.70e-02 4.39e+00
14 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 105000 1.37e-02 4.49e+00
15 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 112500 1.85e-02 4.44e+00
16 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 120000 1.63e-02 4.44e+00
17 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 127500 2.33e-02 4.55e+00
18 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 135000 2.24e-02 4.70e+00
19 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 142500 2.56e-02 4.74e+00
20 A3C 8 8 4 4 2.50e-01 False 2.50e-01 0 0 9 150000 2.02e-02 4.50e+00
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 7500 6.65e-02 3.93e+00
2 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 15000 1.22e-01 4.60e+00
3 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 22500 1.64e-01 5.36e+00
4 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 30000 3.60e-01 6.90e+00
5 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 37500 1.37e+00 1.30e+01
6 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 45000 4.34e+00 2.93e+01
7 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 52500 8.59e+00 4.72e+01
8 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 60000 1.25e+01 5.95e+01
9 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 67500 1.54e+01 6.52e+01
10 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 75000 2.15e+01 6.60e+01
11 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 82500 3.18e+01 7.84e+01
12 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 90000 2.75e+01 7.05e+01
13 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 97500 2.55e+01 7.21e+01
14 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 105000 2.57e+01 7.91e+01
15 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 112500 1.62e+01 7.30e+01
16 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 120000 1.50e+01 7.75e+01
17 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 127500 1.19e+01 7.79e+01
18 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 135000 1.43e+01 8.46e+01
19 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 142500 1.38e+01 8.27e+01
20 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 0 150000 1.14e+01 8.32e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 7500 6.56e-02 4.01e+00
2 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 15000 1.16e-01 4.59e+00
3 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 22500 1.29e-01 5.08e+00
4 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 30000 3.13e-01 6.64e+00
5 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 37500 1.04e+00 1.13e+01
6 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 45000 3.48e+00 2.37e+01
7 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 52500 9.60e+00 4.13e+01
8 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 60000 2.10e+01 5.59e+01
9 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 67500 3.96e+01 7.31e+01
10 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 75000 5.35e+01 8.33e+01
11 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 82500 5.81e+01 8.54e+01
12 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 90000 6.31e+01 8.58e+01
13 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 97500 6.61e+01 8.86e+01
14 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 105000 6.68e+01 9.03e+01
15 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 112500 6.77e+01 9.17e+01
16 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 120000 5.66e+01 8.81e+01
17 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 127500 5.19e+01 8.83e+01
18 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 135000 4.62e+01 8.76e+01
19 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 142500 4.48e+01 9.04e+01
20 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 1 150000 5.02e+01 9.27e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 7500 5.45e-02 3.85e+00
2 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 15000 9.69e-02 4.56e+00
3 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 22500 1.40e-01 4.98e+00
4 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 30000 3.28e-01 7.07e+00
5 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 37500 1.23e+00 1.24e+01
6 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 45000 3.79e+00 2.64e+01
7 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 52500 7.92e+00 4.57e+01
8 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 60000 1.04e+01 5.75e+01
9 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 67500 1.16e+01 6.14e+01
10 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 75000 1.28e+01 6.37e+01
11 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 82500 1.30e+01 7.27e+01
12 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 90000 1.08e+01 7.09e+01
13 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 97500 1.20e+01 7.35e+01
14 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 105000 1.38e+01 7.60e+01
15 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 112500 1.29e+01 7.05e+01
16 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 120000 1.74e+01 7.97e+01
17 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 127500 1.86e+01 8.40e+01
18 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 135000 1.39e+01 7.14e+01
19 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 142500 1.56e+01 8.30e+01
20 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 2 150000 1.52e+01 7.78e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 7500 5.82e-02 4.05e+00
2 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 15000 8.84e-02 4.26e+00
3 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 22500 1.71e-01 5.04e+00
4 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 30000 3.74e-01 7.07e+00
5 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 37500 1.22e+00 1.20e+01
6 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 45000 5.00e+00 3.07e+01
7 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 52500 7.93e+00 4.50e+01
8 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 60000 9.89e+00 5.25e+01
9 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 67500 1.38e+01 6.95e+01
10 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 75000 1.47e+01 6.88e+01
11 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 82500 1.36e+01 6.65e+01
12 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 90000 1.30e+01 6.93e+01
13 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 97500 1.50e+01 7.33e+01
14 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 105000 1.42e+01 7.85e+01
15 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 112500 1.19e+01 7.47e+01
16 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 120000 1.30e+01 7.93e+01
17 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 127500 1.38e+01 7.67e+01
18 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 135000 1.69e+01 7.88e+01
19 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 142500 1.76e+01 7.52e+01
20 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 3 150000 1.64e+01 8.03e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 7500 8.06e-02 4.06e+00
2 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 15000 8.10e-02 4.43e+00
3 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 22500 1.63e-01 5.00e+00
4 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 30000 2.55e-01 6.41e+00
5 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 37500 9.01e-01 1.07e+01
6 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 45000 3.30e+00 2.39e+01
7 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 52500 7.10e+00 4.24e+01
8 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 60000 1.19e+01 5.60e+01
9 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 67500 1.97e+01 6.66e+01
10 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 75000 2.49e+01 6.93e+01
11 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 82500 3.41e+01 6.92e+01
12 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 90000 4.82e+01 7.98e+01
13 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 97500 5.77e+01 8.69e+01
14 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 105000 5.65e+01 8.71e+01
15 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 112500 5.71e+01 8.45e+01
16 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 120000 5.42e+01 8.25e+01
17 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 127500 5.63e+01 8.89e+01
18 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 135000 5.23e+01 8.89e+01
19 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 142500 4.25e+01 8.26e+01
20 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 4 150000 4.70e+01 8.99e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 7500 7.65e-02 4.00e+00
2 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 15000 6.97e-02 4.24e+00
3 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 22500 1.42e-01 5.00e+00
4 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 30000 3.34e-01 6.82e+00
5 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 37500 1.31e+00 1.34e+01
6 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 45000 3.78e+00 2.72e+01
7 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 52500 7.46e+00 4.20e+01
8 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 60000 1.06e+01 5.75e+01
9 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 67500 1.62e+01 6.48e+01
10 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 75000 1.59e+01 5.94e+01
11 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 82500 1.39e+01 6.58e+01
12 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 90000 1.22e+01 7.42e+01
13 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 97500 1.29e+01 7.41e+01
14 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 105000 1.45e+01 7.62e+01
15 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 112500 1.33e+01 8.10e+01
16 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 120000 1.32e+01 7.59e+01
17 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 127500 1.51e+01 8.00e+01
18 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 135000 1.39e+01 7.66e+01
19 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 142500 1.30e+01 7.77e+01
20 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 5 150000 1.36e+01 8.65e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 7500 6.55e-02 4.08e+00
2 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 15000 9.20e-02 4.48e+00
3 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 22500 1.76e-01 5.12e+00
4 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 30000 4.32e-01 7.23e+00
5 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 37500 1.43e+00 1.39e+01
6 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 45000 5.18e+00 3.26e+01
7 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 52500 8.22e+00 4.48e+01
8 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 60000 1.14e+01 5.70e+01
9 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 67500 1.30e+01 6.47e+01
10 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 75000 1.05e+01 6.29e+01
11 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 82500 1.18e+01 7.19e+01
12 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 90000 1.34e+01 7.40e+01
13 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 97500 1.31e+01 8.05e+01
14 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 105000 1.45e+01 7.49e+01
15 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 112500 1.26e+01 7.60e+01
16 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 120000 1.33e+01 7.76e+01
17 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 127500 1.48e+01 8.09e+01
18 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 135000 1.61e+01 8.18e+01
19 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 142500 1.52e+01 8.15e+01
20 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 6 150000 1.44e+01 7.36e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 7500 6.99e-02 4.09e+00
2 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 15000 9.13e-02 4.40e+00
3 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 22500 1.46e-01 4.97e+00
4 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 30000 2.64e-01 6.37e+00
5 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 37500 9.24e-01 1.17e+01
6 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 45000 2.85e+00 2.40e+01
7 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 52500 6.25e+00 4.29e+01
8 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 60000 8.32e+00 5.17e+01
9 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 67500 9.93e+00 6.09e+01
10 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 75000 1.10e+01 6.84e+01
11 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 82500 1.28e+01 7.11e+01
12 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 90000 1.38e+01 6.81e+01
13 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 97500 1.33e+01 7.20e+01
14 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 105000 1.62e+01 8.00e+01
15 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 112500 1.30e+01 7.47e+01
16 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 120000 1.51e+01 7.57e+01
17 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 127500 1.71e+01 7.59e+01
18 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 135000 1.84e+01 7.87e+01
19 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 142500 1.76e+01 7.92e+01
20 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 7 150000 1.95e+01 8.12e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 7500 7.62e-02 4.23e+00
2 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 15000 1.01e-01 4.48e+00
3 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 22500 9.92e-02 4.77e+00
4 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 30000 2.36e-01 6.03e+00
5 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 37500 6.94e-01 9.77e+00
6 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 45000 2.13e+00 1.91e+01
7 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 52500 6.20e+00 4.05e+01
8 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 60000 9.86e+00 5.69e+01
9 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 67500 1.02e+01 5.96e+01
10 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 75000 1.22e+01 6.70e+01
11 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 82500 1.30e+01 6.99e+01
12 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 90000 1.15e+01 6.95e+01
13 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 97500 1.27e+01 7.65e+01
14 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 105000 1.04e+01 7.17e+01
15 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 112500 1.14e+01 7.81e+01
16 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 120000 1.15e+01 7.78e+01
17 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 127500 1.28e+01 8.01e+01
18 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 135000 1.38e+01 8.22e+01
19 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 142500 1.27e+01 7.94e+01
20 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 8 150000 1.40e+01 8.02e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 7500 8.48e-02 4.20e+00
2 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 15000 8.83e-02 4.37e+00
3 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 22500 1.89e-01 5.25e+00
4 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 30000 3.93e-01 7.40e+00
5 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 37500 1.45e+00 1.42e+01
6 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 45000 3.96e+00 2.95e+01
7 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 52500 5.90e+00 3.74e+01
8 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 60000 9.76e+00 5.83e+01
9 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 67500 1.11e+01 6.52e+01
10 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 75000 1.35e+01 7.40e+01
11 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 82500 1.34e+01 6.81e+01
12 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 90000 1.43e+01 7.27e+01
13 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 97500 1.20e+01 6.84e+01
14 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 105000 1.42e+01 7.71e+01
15 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 112500 1.42e+01 7.39e+01
16 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 120000 1.35e+01 7.71e+01
17 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 127500 1.40e+01 8.18e+01
18 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 135000 1.28e+01 7.63e+01
19 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 142500 1.27e+01 7.85e+01
20 A3C 8 8 8 1 2.50e-01 False 2.50e-01 0 0 9 150000 1.28e+01 7.94e+01
