# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
6 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 6000 7.39e+00 4.36e+01
7 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 7000 9.17e+00 5.24e+01
8 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 8000 1.10e+01 6.17e+01
9 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 9000 1.36e+01 7.15e+01
10 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 10000 1.61e+01 8.08e+01
11 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 11000 1.86e+01 8.97e+01
12 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 12000 1.97e+01 9.44e+01
13 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 13000 1.91e+01 9.19e+01
14 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 14000 1.79e+01 9.12e+01
15 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 15000 1.76e+01 9.19e+01
16 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 16000 1.81e+01 9.14e+01
17 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 17000 1.75e+01 8.96e+01
18 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 18000 1.79e+01 8.99e+01
19 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 19000 1.72e+01 8.97e+01
20 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 0 20000 1.67e+01 8.72e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 1000 2.42e-02 4.03e+00
2 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 2000 1.60e-01 6.00e+00
3 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 3000 1.32e+00 1.59e+01
4 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 4000 4.21e+00 2.56e+01
5 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 5000 7.01e+00 3.45e+01
6 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 6000 9.87e+00 4.39e+01
7 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 7000 1.17e+01 5.32e+01
8 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 8000 1.40e+01 6.29e+01
9 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 9000 1.66e+01 7.20e+01
10 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 10000 1.96e+01 8.11e+01
11 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 11000 2.20e+01 8.85e+01
12 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 12000 2.30e+01 8.88e+01
13 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 13000 2.28e+01 8.93e+01
14 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 14000 2.26e+01 8.84e+01
15 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 15000 2.11e+01 8.74e+01
16 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 16000 2.05e+01 8.61e+01
17 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 17000 1.98e+01 8.65e+01
18 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 18000 1.97e+01 8.71e+01
19 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 19000 2.02e+01 8.79e+01
20 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 1 20000 1.98e+01 8.81e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 1000 1.99e-02 3.95e+00
2 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 2000 2.06e-01 9.36e+00
3 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 3000 4.40e-01 1.82e+01
4 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 4000 6.10e-01 2.66e+01
5 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 5000 8.00e-01 3.56e+01
6 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 6000 1.20e+00 4.52e+01
7 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 7000 1.44e+00 5.42e+01
8 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 8000 2.16e+00 6.37e+01
9 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 9000 2.80e+00 7.26e+01
10 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 10000 3.87e+00 8.09e+01
11 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 11000 5.85e+00 9.01e+01
12 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 12000 7.50e+00 9.36e+01
13 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 13000 9.40e+00 9.25e+01
14 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 14000 1.12e+01 9.23e+01
15 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 15000 1.27e+01 9.16e+01
16 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 16000 1.39e+01 8.97e+01
17 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 17000 1.43e+01 8.94e+01
18 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 18000 1.54e+01 8.71e+01
19 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 19000 1.54e+01 8.53e+01
20 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 2 20000 1.49e+01 8.27e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 1000 4.18e-02 4.18e+00
2 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 2000 1.61e-01 6.97e+00
3 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 3000 7.00e-01 1.60e+01
4 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 4000 1.26e+00 2.57e+01
5 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 5000 3.23e+00 3.51e+01
6 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 6000 5.77e+00 4.44e+01
7 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 7000 8.12e+00 5.24e+01
8 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 8000 1.02e+01 6.24e+01
9 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 9000 1.30e+01 7.08e+01
10 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 10000 1.66e+01 8.04e+01
11 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 11000 1.88e+01 8.94e+01
12 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 12000 2.05e+01 9.04e+01
13 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 13000 2.30e+01 8.99e+01
14 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 14000 2.42e+01 8.98e+01
15 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 15000 2.36e+01 8.89e+01
16 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 16000 2.45e+01 8.79e+01
17 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 17000 2.49e+01 8.88e+01
18 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 18000 2.41e+01 8.72e+01
19 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 19000 2.49e+01 8.66e+01
20 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 3 20000 2.50e+01 8.77e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 1000 1.26e-02 4.18e+00
2 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 2000 7.83e-02 4.50e+00
3 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 3000 5.60e-01 1.34e+01
4 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 4000 1.14e+00 2.32e+01
5 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 5000 1.93e+00 3.26e+01
6 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 6000 3.19e+00 4.17e+01
7 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 7000 4.39e+00 5.18e+01
8 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 8000 5.59e+00 5.99e+01
9 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 9000 6.71e+00 6.82e+01
10 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 10000 8.25e+00 7.74e+01
11 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 11000 9.27e+00 8.42e+01
12 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 12000 1.03e+01 8.53e+01
13 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 13000 1.12e+01 8.68e+01
14 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 14000 1.15e+01 8.72e+01
15 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 15000 1.17e+01 9.03e+01
16 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 16000 1.18e+01 8.89e+01
17 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 17000 1.17e+01 8.85e+01
18 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 18000 1.19e+01 8.92e+01
19 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 19000 1.19e+01 9.02e+01
20 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 4 20000 1.18e+01 8.87e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 1000 1.51e-02 3.75e+00
2 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 2000 1.23e-01 5.62e+00
3 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 3000 9.10e-01 1.37e+01
4 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 4000 1.93e+00 2.27e+01
5 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 5000 3.16e+00 3.24e+01
6 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 6000 4.23e+00 4.25e+01
7 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 7000 5.14e+00 5.15e+01
8 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 8000 6.24e+00 6.02e+01
9 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 9000 7.51e+00 6.99e+01
10 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 10000 8.84e+00 8.00e+01
11 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 11000 9.80e+00 8.76e+01
12 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 12000 1.03e+01 8.90e+01
13 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 13000 1.07e+01 9.05e+01
14 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 14000 1.04e+01 8.79e+01
15 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 15000 1.08e+01 8.91e+01
16 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 16000 1.10e+01 8.93e+01
17 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 17000 1.11e+01 8.88e+01
18 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 18000 1.11e+01 8.91e+01
19 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 19000 1.12e+01 8.76e+01
20 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 5 20000 1.14e+01 8.75e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 1000 3.48e-02 4.32e+00
2 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 2000 3.43e-01 8.81e+00
3 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 3000 1.33e+00 1.76e+01
4 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 4000 2.83e+00 2.72e+01
5 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 5000 4.06e+00 3.57e+01
6 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 6000 5.46e+00 4.43e+01
7 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 7000 7.59e+00 5.36e+01
8 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 8000 8.90e+00 6.25e+01
9 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 9000 1.08e+01 7.15e+01
10 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 10000 1.35e+01 8.00e+01
11 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 11000 1.54e+01 8.16e+01
12 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 12000 1.55e+01 8.04e+01
13 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 13000 1.63e+01 8.05e+01
14 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 14000 1.69e+01 8.21e+01
15 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 15000 1.80e+01 8.27e+01
16 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 16000 1.90e+01 8.32e+01
17 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 17000 2.06e+01 8.57e+01
18 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 18000 2.08e+01 8.70e+01
19 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 19000 2.07e+01 8.76e+01
20 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 6 20000 1.92e+01 8.86e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 1000 1.66e-02 4.15e+00
2 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 2000 1.71e-01 7.14e+00
3 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 3000 5.60e-01 1.55e+01
4 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 4000 1.28e+00 2.54e+01
5 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 5000 2.41e+00 3.47e+01
6 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 6000 4.13e+00 4.35e+01
7 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 7000 6.90e+00 5.25e+01
8 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 8000 9.73e+00 6.20e+01
9 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 9000 1.25e+01 7.08e+01
10 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 10000 1.56e+01 8.04e+01
11 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 11000 1.85e+01 8.98e+01
12 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 12000 2.12e+01 9.39e+01
13 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 13000 2.33e+01 9.20e+01
14 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 14000 2.53e+01 9.16e+01
15 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 15000 2.66e+01 9.06e+01
16 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 16000 2.59e+01 8.75e+01
17 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 17000 2.57e+01 8.67e+01
18 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 18000 2.54e+01 8.56e+01
19 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 19000 2.54e+01 8.55e+01
20 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 7 20000 2.51e+01 8.47e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 1000 3.94e-02 3.93e+00
2 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 2000 1.95e-01 7.47e+00
3 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 3000 4.00e-01 1.55e+01
4 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 4000 7.50e-01 2.45e+01
5 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 5000 1.12e+00 3.40e+01
6 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 6000 2.01e+00 4.28e+01
7 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 7000 3.15e+00 5.23e+01
8 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 8000 4.34e+00 6.14e+01
9 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 9000 5.71e+00 7.12e+01
10 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 10000 7.14e+00 8.01e+01
11 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 11000 8.20e+00 8.19e+01
12 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 12000 9.32e+00 8.52e+01
13 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 13000 1.06e+01 9.12e+01
14 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 14000 1.18e+01 9.15e+01
15 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 15000 1.25e+01 9.28e+01
16 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 16000 1.27e+01 9.27e+01
17 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 17000 1.25e+01 9.15e+01
18 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 18000 1.28e+01 9.24e+01
19 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 19000 1.25e+01 9.08e+01
20 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 8 20000 1.25e+01 9.07e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 1000 2.31e-02 3.83e+00
2 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 2000 1.05e-01 6.14e+00
3 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 3000 1.02e+00 1.49e+01
4 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 4000 3.43e+00 2.45e+01
5 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 5000 6.03e+00 3.37e+01
6 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 6000 8.65e+00 4.32e+01
7 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 7000 1.11e+01 5.17e+01
8 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 8000 1.39e+01 6.14e+01
9 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 9000 1.66e+01 7.06e+01
10 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 10000 1.93e+01 8.01e+01
11 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 11000 2.17e+01 8.51e+01
12 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 12000 2.36e+01 8.93e+01
13 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 13000 2.38e+01 8.89e+01
14 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 14000 2.23e+01 8.38e+01
15 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 15000 2.22e+01 8.31e+01
16 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 16000 2.24e+01 8.38e+01
17 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 17000 2.25e+01 8.40e+01
18 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 18000 2.21e+01 8.27e+01
19 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 19000 2.27e+01 8.42e+01
20 DQN 8 8 8 2 2.50e-01 False 2.50e-01 0 0 9 20000 2.20e+01 8.19e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 1000 1.33e-02 4.44e+00
2 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 2000 5.39e-02 4.89e+00
3 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 3000 3.20e-01 1.50e+01
4 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 4000 5.50e-01 2.40e+01
5 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 5000 7.70e-01 3.35e+01
6 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 6000 9.00e-01 4.13e+01
7 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 7000 1.11e+00 5.16e+01
8 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 8000 1.38e+00 6.09e+01
9 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 9000 1.69e+00 6.96e+01
10 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 10000 1.79e+00 7.11e+01
11 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 11000 2.02e+00 7.88e+01
12 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 12000 2.27e+00 8.56e+01
13 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 13000 2.42e+00 8.82e+01
14 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 14000 2.69e+00 8.91e+01
15 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 15000 3.14e+00 9.04e+01
16 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 16000 3.34e+00 9.07e+01
17 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 17000 3.68e+00 9.11e+01
18 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 18000 4.04e+00 9.34e+01
19 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 19000 4.12e+00 9.33e+01
20 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 0 20000 4.53e+00 9.38e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 1000 2.59e-02 4.30e+00
2 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 2000 1.41e-02 4.69e+00
3 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 3000 5.99e-02 5.98e+00
4 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 4000 2.00e-01 1.03e+01
5 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 5000 4.70e-01 1.89e+01
6 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 6000 1.00e+00 2.81e+01
7 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 7000 1.70e+00 3.73e+01
8 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 8000 1.97e+00 4.61e+01
9 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 9000 2.49e+00 5.36e+01
10 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 10000 2.87e+00 5.68e+01
11 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 11000 3.91e+00 6.66e+01
12 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 12000 4.74e+00 7.58e+01
13 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 13000 5.76e+00 8.44e+01
14 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 14000 6.21e+00 8.97e+01
15 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 15000 6.33e+00 8.99e+01
16 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 16000 6.16e+00 8.89e+01
17 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 17000 6.37e+00 8.88e+01
18 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 18000 6.27e+00 8.94e+01
19 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 19000 6.12e+00 9.15e+01
20 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 1 20000 6.08e+00 9.02e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 1000 0.00e+00 3.88e+00
2 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 2000 2.38e-02 4.75e+00
3 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 3000 2.68e-02 3.35e+00
4 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 4000 7.25e-02 5.12e+00
5 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 5000 4.70e-01 1.31e+01
6 DQN 8 8 8 3 2.50e-01 False 2.50e-01 0 0 2 6000 7.60e-01 2.27e+01
